transaction_id,timestamp,day,merchant_id,merchant_category,merchant_volume_tier,customer_id,customer_tenure_days,customer_tx_count_30d,customer_avg_tx_size,customer_refund_rate,amount,payment_method,bank_name,card_bin,hour_of_day,day_of_week,is_weekend,velocity_1h,velocity_24h,velocity_7d,device_change_flag,geo_mismatch_flag,is_cross_border,3ds_used,is_fraud,is_flagged,is_false_positive,settlement_time_hours
TXN0002562,2024-01-30T17:54:00,29,M0183,Retail,mid,C01317,274,6,6197,0.1133,5810.21,upi,Axis,486499,17,1,0,13,1,1,0,0,0,1,0,0,0,51
TXN0002563,2024-01-30T11:46:00,29,M0015,Services,low,C01210,5,3,1470,0.1267,4673.06,wallet,HDFC,510350,11,1,0,0,0,0,0,0,0,0,0,0,0,16
TXN0002564,2024-01-30T12:34:00,29,M0033,Logistics,low,C00727,14,2,1657,0.1645,7006.04,card,Kotak,573396,12,1,0,0,0,0,0,0,0,1,0,0,0,15
TXN0002565,2024-01-31T06:32:00,30,M0132,Food,mid,C01068,259,17,5111,0.1204,1837.88,upi,PNB,599421,6,2,0,9,0,0,0,0,0,1,0,0,0,12
TXN0002566,2024-01-31T11:56:00,30,M0119,Retail,high,C01496,193,13,7225,0.0594,1546.07,card,Kotak,549971,11,2,0,0,0,0,0,0,0,0,0,0,0,51
TXN0002567,2024-01-31T11:06:00,30,M0199,SaaS,mid,C01390,12,2,1902,0.1392,1526.28,netbanking,Canara,427844,11,2,0,0,0,1,1,0,0,1,1,1,0,36
TXN0002568,2024-01-31T16:25:00,30,M0085,SaaS,mid,C00275,197,10,5545,0.0476,1842.0,upi,HDFC,456367,16,2,0,0,0,0,0,0,0,1,0,0,0,72
TXN0002569,2024-01-31T13:04:00,30,M0115,Services,high,C00396,14,4,1990,0.0986,2428.92,wallet,SBI,431773,13,2,0,0,0,1,1,0,0,0,0,1,1,16
TXN0002570,2024-01-31T11:58:00,30,M0178,Logistics,low,C01272,201,11,2005,0.0898,3040.25,card,HDFC,529848,11,2,0,0,0,0,0,0,0,1,0,0,0,70
TXN0002571,2024-01-31T19:45:00,30,M0164,Logistics,high,C00157,67,9,7952,0.0952,7229.53,wallet,Canara,473175,19,2,0,0,0,0,0,0,0,1,0,0,0,30
TXN0002572,2024-01-31T21:34:00,30,M0084,B2B,mid,C00924,19,1,1515,0.0429,16913.66,upi,Canara,423632,21,2,0,0,0,0,0,0,0,0,0,0,1,65
TXN0002573,2024-01-31T14:37:00,30,M0073,SaaS,high,C00556,22,2,1268,0.1906,709.94,netbanking,Kotak,523052,14,2,0,0,0,1,0,0,0,1,0,0,0,14
TXN0002574,2024-01-31T11:35:00,30,M0112,Logistics,mid,C00475,116,18,5922,0.0285,11836.03,card,ICICI,544436,11,2,0,0,0,0,0,0,0,0,0,0,0,50
TXN0002575,2024-01-31T21:37:00,30,M0146,Food,mid,C00104,84,15,4496,0.0376,1960.41,upi,Axis,590158,21,2,0,0,0,1,0,0,0,0,0,0,0,56
TXN0002576,2024-01-31T09:50:00,30,M0004,Logistics,low,C00865,5,3,994,0.0664,3969.67,netbanking,HDFC,547065,9,2,0,0,0,0,0,0,0,0,0,0,1,37
TXN0002577,2024-01-31T10:32:00,30,M0063,SaaS,high,C00628,6,1,1373,0.0525,671.11,upi,Canara,495971,10,2,0,0,0,1,0,0,0,1,0,0,0,54
TXN0002578,2024-01-31T06:30:00,30,M0060,Services,high,C00666,124,11,1278,0.1892,2253.74,wallet,SBI,573508,6,2,0,0,0,0,1,0,0,0,1,1,0,22
TXN0002579,2024-01-31T20:41:00,30,M0152,Retail,high,C00254,18,3,1362,0.0629,1936.03,netbanking,Axis,443824,20,2,0,0,0,0,0,0,0,0,0,0,1,36
TXN0002580,2024-01-31T11:08:00,30,M0010,SaaS,high,C01488,807,73,14962,0.0496,9594.06,card,Axis,457485,11,2,0,0,0,0,0,0,0,1,0,0,0,52
TXN0002581,2024-01-31T08:28:00,30,M0096,Food,mid,C00090,885,113,6805,0.0021,4720.67,wallet,Axis,406639,8,2,0,0,0,2,0,0,0,0,0,0,0,63
TXN0002582,2024-01-31T06:47:00,30,M0178,Logistics,low,C00171,127,11,7282,0.1708,18194.06,wallet,Axis,493376,6,2,0,0,0,1,0,0,0,0,1,1,0,22
TXN0002583,2024-01-31T03:39:00,30,M0035,SaaS,mid,C01050,106,16,7603,0.1525,5715.94,wallet,Yes,421754,3,2,0,0,0,0,0,0,0,0,0,0,0,29
TXN0002584,2024-01-31T10:50:00,30,M0197,Food,low,C01216,914,76,5925,0.0032,2575.18,netbanking,Axis,453164,10,2,0,0,0,0,0,0,0,0,0,0,0,56
TXN0002585,2024-01-31T09:34:00,30,M0114,Logistics,mid,C01306,119,14,5041,0.0461,21559.69,wallet,Yes,456513,9,2,0,0,0,0,0,0,0,0,1,1,0,38
TXN0002586,2024-01-31T11:28:00,30,M0064,Food,high,C00709,766,99,13908,0.0162,9108.06,card,Axis,460897,11,2,0,0,0,0,0,1,0,1,1,1,0,52
TXN0002587,2024-01-31T10:35:00,30,M0167,SaaS,low,C00761,187,13,7265,0.1654,3495.03,card,SBI,408407,10,2,0,9,0,1,0,0,0,0,0,0,0,26
TXN0002588,2024-01-31T18:02:00,30,M0138,Services,mid,C00358,107,16,4124,0.0797,10112.76,wallet,HDFC,563746,18,2,0,0,0,0,0,0,0,0,0,0,1,30
TXN0002589,2024-01-31T15:39:00,30,M0139,Logistics,low,C01105,6,2,864,0.0973,7011.7,upi,ICICI,404719,15,2,0,0,0,0,0,0,0,0,0,0,0,31
TXN0002590,2024-01-31T09:59:00,30,M0148,SaaS,mid,C01330,256,7,6365,0.0174,1384.13,upi,ICICI,463572,9,2,0,0,0,0,0,0,0,0,0,0,0,66
TXN0002591,2024-01-31T09:44:00,30,M0101,Food,low,C00661,171,5,3365,0.1198,2989.25,upi,Yes,424416,9,2,0,0,0,0,0,0,0,0,0,0,0,65
TXN0002592,2024-01-31T07:39:00,30,M0179,Services,low,C01369,11,1,1181,0.2256,5075.36,upi,Axis,449106,7,2,0,0,0,0,0,0,0,1,0,0,1,12
TXN0002593,2024-01-31T19:42:00,30,M0135,Retail,low,C01032,775,109,24309,0.009,24374.36,card,Axis,426435,19,2,0,0,0,0,0,0,0,0,0,0,0,12
TXN0002594,2024-01-31T12:27:00,30,M0079,Retail,high,C00557,161,5,6949,0.0163,7265.33,card,SBI,417975,12,2,0,0,0,0,1,1,0,0,1,1,0,52
TXN0002595,2024-01-31T07:58:00,30,M0024,B2B,mid,C00080,877,119,8176,0.0012,13887.48,card,HDFC,552467,7,2,0,0,0,0,1,0,0,0,1,1,0,41
TXN0002596,2024-01-31T19:06:00,30,M0172,Food,mid,C00830,18,3,1664,0.0177,2284.25,netbanking,SBI,435248,19,2,0,0,0,0,1,0,0,0,1,1,0,59
TXN0002597,2024-01-31T20:49:00,30,M0061,Services,low,C00336,12,3,1592,0.2711,2451.8,netbanking,HDFC,552454,20,2,0,0,0,0,0,0,0,0,0,0,0,64
TXN0002598,2024-01-31T21:50:00,30,M0066,Food,mid,C01053,172,16,7541,0.0741,2365.64,wallet,PNB,458587,21,2,0,7,0,1,0,0,0,0,0,0,0,24
TXN0002599,2024-01-31T09:15:00,30,M0119,Retail,high,C00333,64,17,7405,0.1213,3663.5,netbanking,Canara,545539,9,2,0,0,0,1,0,0,0,1,0,0,1,55
TXN0002600,2024-01-31T19:21:00,30,M0053,Retail,low,C00475,116,18,5922,0.0285,14765.94,netbanking,ICICI,404367,19,2,0,0,1,1,0,0,0,0,0,0,0,72
TXN0002601,2024-01-31T19:50:00,30,M0036,Retail,low,C00393,255,7,2060,0.1223,4311.19,card,Kotak,445213,19,2,0,0,0,0,0,0,0,0,0,0,0,27
TXN0002602,2024-01-31T14:15:00,30,M0157,SaaS,mid,C01098,21,2,1988,0.0213,5891.6,wallet,Kotak,594738,14,2,0,0,0,0,0,0,0,1,0,0,1,52
TXN0002603,2024-01-31T22:45:00,30,M0026,Retail,high,C00912,124,12,1883,0.0678,3931.13,wallet,PNB,511612,22,2,0,0,0,0,0,0,0,0,0,0,0,22
TXN0002604,2024-01-31T22:11:00,30,M0110,Food,high,C00752,85,5,5332,0.0525,7769.33,netbanking,Kotak,482164,22,2,0,0,0,0,0,0,0,1,0,0,0,30
TXN0002605,2024-01-31T04:12:00,30,M0115,Services,high,C01368,758,106,23888,0.0261,14726.06,card,Kotak,445314,4,2,0,0,0,0,0,0,0,1,0,1,0,30
TXN0002606,2024-01-31T15:21:00,30,M0107,SaaS,mid,C00750,260,8,5929,0.0549,1284.9,upi,Axis,410094,15,2,0,0,0,0,0,0,0,1,0,0,0,70
TXN0002607,2024-01-31T02:05:00,30,M0124,Retail,low,C00949,264,17,4123,0.0427,3543.26,netbanking,Yes,488742,2,2,0,0,0,0,1,0,1,0,1,1,0,65
TXN0002608,2024-01-31T13:18:00,30,M0041,B2B,low,C00994,11,4,839,0.0526,20160.5,upi,PNB,484561,13,2,0,0,0,1,0,0,0,0,0,0,1,20
TXN0002609,2024-01-31T13:12:00,30,M0102,Retail,high,C00653,167,16,7539,0.0503,8341.84,wallet,HDFC,407044,13,2,0,0,0,1,0,0,1,0,0,0,0,29
TXN0002610,2024-01-31T19:40:00,30,M0088,Food,low,C00114,71,12,4237,0.0363,1984.9,card,Axis,512765,19,2,0,0,0,1,0,0,0,0,0,0,0,12
TXN0002611,2024-01-31T13:28:00,30,M0052,Logistics,mid,C01010,988,54,7189,0.0172,12861.2,wallet,PNB,404257,13,2,0,0,0,2,0,0,0,0,1,1,0,29
TXN0002612,2024-01-31T10:48:00,30,M0098,Retail,mid,C01318,11,3,1462,0.0305,1840.23,wallet,ICICI,495417,10,2,0,0,0,0,1,0,0,1,1,1,0,47
TXN0002613,2024-01-31T12:11:00,30,M0112,Logistics,mid,C01248,819,99,16764,0.0629,89414.32,netbanking,Yes,566011,12,2,0,0,0,1,0,0,0,1,1,1,0,52
TXN0002614,2024-01-31T11:17:00,30,M0156,Services,mid,C00078,122,18,5636,0.166,4259.93,card,Axis,499009,11,2,0,0,0,0,0,1,0,0,1,1,0,62
TXN0002615,2024-01-31T11:17:00,30,M0044,Logistics,low,C01093,201,11,7691,0.0981,3299.53,wallet,ICICI,485945,11,2,0,0,0,1,0,0,0,0,0,0,0,35
TXN0002616,2024-01-31T15:44:00,30,M0105,SaaS,high,C00955,271,17,5954,0.1364,1574.15,upi,SBI,490175,15,2,0,0,0,0,0,0,0,1,0,0,0,13
TXN0002617,2024-01-31T22:16:00,30,M0039,Logistics,mid,C01425,25,4,1901,0.0218,13012.69,upi,HDFC,576685,22,2,0,0,0,0,0,0,0,1,0,0,0,19
TXN0002618,2024-01-31T21:48:00,30,M0173,Food,high,C01165,811,91,9676,0.0017,10177.43,upi,SBI,481370,21,2,0,0,0,0,0,0,0,1,0,0,0,38
TXN0002619,2024-01-31T15:11:00,30,M0148,SaaS,mid,C00710,216,11,7452,0.1486,9190.39,netbanking,PNB,553630,15,2,0,0,0,0,0,0,0,0,0,0,0,19
TXN0002620,2024-01-31T02:17:00,30,M0053,Retail,low,C00864,22,3,937,0.0258,609.99,wallet,SBI,560020,2,2,0,0,0,0,0,0,0,1,0,0,0,19
TXN0002621,2024-01-31T04:22:00,30,M0027,Services,high,C00274,16,2,1546,0.0683,1544.36,card,ICICI,458090,4,2,0,0,0,0,0,0,0,0,0,0,1,28
TXN0002622,2024-01-31T13:39:00,30,M0108,Food,high,C00056,14,4,645,0.1133,695.96,card,ICICI,417173,13,2,0,0,0,0,0,0,0,1,0,0,0,26
TXN0002623,2024-01-31T16:40:00,30,M0020,B2B,low,C00162,893,94,5127,0.0172,21352.69,card,ICICI,586364,16,2,0,0,1,3,0,0,0,1,0,0,0,54
TXN0002624,2024-01-31T20:19:00,30,M0009,Retail,low,C00643,761,97,20985,0.0702,26211.9,wallet,Kotak,452918,20,2,0,8,0,0,0,0,0,0,0,0,0,48
TXN0002625,2024-01-31T11:17:00,30,M0020,B2B,low,C00538,22,1,1018,0.095,63076.8,wallet,HDFC,509645,11,2,0,0,0,0,0,0,0,0,1,1,0,52
TXN0002626,2024-01-31T19:03:00,30,M0139,Logistics,low,C00403,20,3,980,0.0023,3433.49,card,ICICI,550531,19,2,0,0,0,0,0,0,0,0,0,0,0,53
TXN0002627,2024-01-31T06:59:00,30,M0164,Logistics,high,C01476,108,9,2688,0.0579,3434.09,card,Kotak,406027,6,2,0,0,0,1,0,0,0,1,0,0,0,55
TXN0002628,2024-01-31T18:28:00,30,M0126,B2B,low,C00169,92,14,6033,0.1224,21613.73,wallet,ICICI,419285,18,2,0,0,0,0,0,0,0,0,1,1,0,19
TXN0002629,2024-01-31T07:23:00,30,M0071,Retail,low,C01463,786,110,7400,0.052,16188.08,netbanking,PNB,544575,7,2,0,0,0,0,0,0,0,0,0,0,0,18
TXN0002630,2024-01-31T11:02:00,30,M0104,Food,low,C00841,186,14,1303,0.0839,1450.22,wallet,PNB,484308,11,2,0,0,0,1,0,0,0,0,0,0,0,42
TXN0002631,2024-01-31T08:04:00,30,M0029,Retail,high,C01246,908,101,5214,0.0008,3700.13,card,Canara,438963,8,2,0,0,0,0,0,0,0,1,0,0,0,65
TXN0002632,2024-01-31T07:49:00,30,M0150,Retail,mid,C01462,24,4,621,0.0321,924.15,card,Kotak,537044,7,2,0,0,0,1,0,0,0,0,0,0,0,25
TXN0002633,2024-01-31T10:33:00,30,M0175,Food,low,C00170,24,3,1654,0.0234,735.16,netbanking,Yes,576224,10,2,0,0,0,0,0,1,0,0,1,1,0,50
TXN0002634,2024-01-31T13:19:00,30,M0092,Food,low,C01247,8,4,1891,0.0746,2657.15,upi,HDFC,449932,13,2,0,0,0,0,0,0,0,1,0,0,0,24
TXN0002635,2024-01-31T21:52:00,30,M0119,Retail,high,C01396,132,14,4168,0.1527,7007.86,card,Axis,511875,21,2,0,0,0,1,1,1,0,0,1,1,0,30
TXN0002636,2024-01-31T18:22:00,30,M0177,Food,low,C01462,24,4,621,0.0321,539.24,wallet,Kotak,447885,18,2,0,0,1,1,0,0,0,0,0,0,0,16
TXN0002637,2024-01-31T23:22:00,30,M0069,SaaS,high,C01071,123,9,6974,0.0782,4538.23,netbanking,PNB,509334,23,2,0,0,0,0,0,0,0,0,0,0,1,71
TXN0002638,2024-01-31T09:54:00,30,M0147,SaaS,mid,C00351,767,93,8574,0.0491,4566.45,upi,SBI,442492,9,2,0,0,0,0,0,0,0,0,0,0,0,30
TXN0002639,2024-01-31T23:02:00,30,M0049,Services,mid,C01260,748,94,5318,0.0544,546.55,netbanking,HDFC,431864,23,2,0,0,0,1,0,0,0,0,0,0,1,58
TXN0002640,2024-01-31T08:32:00,30,M0066,Food,mid,C01277,952,104,4871,0.0312,3303.89,wallet,HDFC,579040,8,2,0,0,0,1,0,0,0,0,1,1,0,51
TXN0002641,2024-01-31T15:50:00,30,M0016,Services,high,C00150,11,1,908,0.0473,4081.31,card,HDFC,582164,15,2,0,0,0,0,0,0,0,1,0,0,1,71
TXN0002642,2024-01-31T16:44:00,30,M0196,Retail,low,C00994,11,4,839,0.0526,2562.66,netbanking,SBI,539711,16,2,0,0,1,2,0,0,0,1,0,0,0,35
TXN0002643,2024-01-31T23:32:00,30,M0169,Food,low,C00905,997,85,9286,0.052,8745.97,netbanking,Yes,506893,23,2,0,0,0,1,0,0,0,0,0,0,0,31
TXN0002644,2024-01-31T20:42:00,30,M0057,Food,high,C00245,79,14,2330,0.0808,1414.39,wallet,Kotak,408793,20,2,0,0,0,0,0,0,0,1,0,0,0,61
TXN0002645,2024-01-31T13:39:00,30,M0135,Retail,low,C00093,16,3,624,0.0975,2104.26,upi,ICICI,494095,13,2,0,8,0,0,0,0,0,1,0,0,0,32
TXN0002646,2024-01-31T08:48:00,30,M0179,Services,low,C00028,842,112,10190,0.0064,5999.28,card,Axis,501522,8,2,0,0,0,1,0,0,0,0,0,0,0,18
TXN0002647,2024-01-31T19:36:00,30,M0164,Logistics,high,C01457,175,14,4484,0.2094,17420.74,wallet,Canara,428751,19,2,0,0,0,1,0,0,0,0,0,0,0,39
TXN0002648,2024-02-01T09:27:00,31,M0112,Logistics,mid,C01073,216,10,2545,0.126,7650.89,upi,SBI,518498,9,3,0,0,0,0,0,0,0,0,0,0,0,20
TXN0002649,2024-02-01T12:41:00,31,M0021,SaaS,mid,C00725,15,3,802,0.0878,359.84,card,Kotak,437886,12,3,0,0,0,1,0,0,0,0,0,0,0,59
TXN0002650,2024-02-01T10:34:00,31,M0023,Services,low,C00916,281,5,4714,0.0524,4108.28,upi,ICICI,470911,10,3,0,0,0,0,0,0,0,0,0,0,0,65
TXN0002651,2024-02-01T16:33:00,31,M0128,B2B,high,C00934,17,3,1521,0.0828,19470.14,card,Yes,556215,16,3,0,0,0,0,0,0,0,1,0,0,0,48
TXN0002652,2024-02-01T17:37:00,31,M0175,Food,low,C01152,17,2,1212,0.0396,427.04,upi,HDFC,554064,17,3,0,0,0,0,0,0,0,0,0,0,0,45
TXN0002653,2024-02-01T16:22:00,31,M0182,Retail,high,C00309,5,3,1379,0.0467,1879.82,wallet,Kotak,442461,16,3,0,0,0,0,0,0,0,0,0,0,0,40
TXN0002654,2024-02-01T07:12:00,31,M0113,Services,high,C00433,25,4,986,0.0824,1160.69,wallet,PNB,514293,7,3,0,12,0,0,0,0,0,0,0,0,1,67
TXN0002655,2024-02-01T10:16:00,31,M0178,Logistics,low,C00629,174,16,3559,0.0527,9495.6,wallet,SBI,561306,10,3,0,0,0,0,0,0,0,1,1,1,0,58
TXN0002656,2024-02-01T13:25:00,31,M0090,Logistics,mid,C00841,186,14,1303,0.0839,4518.88,upi,Axis,568186,13,3,0,0,0,2,1,0,0,1,1,1,0,62
TXN0002657,2024-02-01T10:21:00,31,M0037,Retail,mid,C00880,231,19,7028,0.0694,3077.05,wallet,SBI,474248,10,3,0,0,0,0,0,0,0,0,0,0,0,56
TXN0002658,2024-02-01T19:03:00,31,M0132,Food,mid,C00419,844,108,13878,0.0154,11744.97,netbanking,ICICI,497713,19,3,0,6,0,0,0,0,0,0,0,0,0,32
TXN0002659,2024-02-01T19:20:00,31,M0172,Food,mid,C00268,238,19,3612,0.0522,2505.29,wallet,Axis,550020,19,3,0,0,0,0,0,0,0,0,0,0,0,63
TXN0002660,2024-02-01T09:57:00,31,M0030,B2B,high,C01167,151,10,2963,0.1531,21046.98,upi,HDFC,567923,9,3,0,0,0,0,0,0,0,1,0,0,0,39
TXN0002661,2024-02-01T20:39:00,31,M0174,SaaS,low,C00677,22,3,664,0.2321,1930.51,upi,Kotak,537071,20,3,0,0,0,1,0,0,0,1,0,0,0,51
TXN0002662,2024-02-01T21:24:00,31,M0180,Food,low,C00797,781,70,11551,0.0148,3638.75,wallet,Canara,596761,21,3,0,0,0,0,0,0,0,1,0,0,0,17
TXN0002663,2024-02-01T13:43:00,31,M0043,Logistics,high,C00355,808,56,14823,0.0001,22661.7,upi,Kotak,409634,13,3,0,0,0,0,0,0,0,0,1,1,0,38
TXN0002664,2024-02-01T17:20:00,31,M0035,SaaS,mid,C01460,11,4,1061,0.0319,3057.94,upi,SBI,487939,17,3,0,0,0,2,0,0,0,0,0,0,0,33
TXN0002665,2024-02-01T23:07:00,31,M0058,B2B,low,C00686,143,8,6604,0.0842,18370.42,upi,HDFC,585607,23,3,0,0,0,0,0,0,0,0,0,0,0,62
TXN0002666,2024-02-01T20:16:00,31,M0077,Services,high,C00140,942,56,15991,0.0155,17056.12,card,Canara,506504,20,3,0,0,0,0,0,0,0,0,0,0,0,72
TXN0002667,2024-02-01T17:32:00,31,M0130,Food,low,C00043,285,13,5553,0.0103,4019.03,upi,SBI,443903,17,3,0,0,0,1,0,0,0,0,0,0,0,47
TXN0002668,2024-02-01T13:11:00,31,M0136,Logistics,mid,C00831,205,13,3911,0.051,20721.69,wallet,Yes,448290,13,3,0,0,0,0,0,0,0,0,0,0,0,63
TXN0002669,2024-02-01T10:55:00,31,M0195,Food,high,C01001,6,3,514,0.1072,541.46,wallet,SBI,561188,10,3,0,0,0,1,0,0,0,0,0,0,0,32
TXN0002670,2024-02-01T06:50:00,31,M0186,B2B,mid,C01305,226,19,4107,0.0527,22556.44,upi,PNB,561187,6,3,0,0,0,0,0,0,0,0,0,0,0,14
TXN0002671,2024-02-01T16:28:00,31,M0012,Food,low,C01420,162,18,3883,0.1507,3555.22,wallet,ICICI,593115,16,3,0,0,0,0,0,0,0,0,0,0,0,44
TXN0002672,2024-02-01T14:53:00,31,M0095,Food,low,C01268,91,7,1625,0.0505,793.66,card,PNB,506380,14,3,0,0,0,0,0,0,0,1,1,1,0,56
TXN0002673,2024-02-01T09:54:00,31,M0087,Logistics,mid,C00199,7,2,1595,0.2347,8020.62,upi,PNB,476993,9,3,0,0,0,1,0,0,0,0,0,0,0,51
TXN0002674,2024-02-01T12:10:00,31,M0169,Food,low,C00135,132,19,2916,0.0791,5355.16,card,Kotak,550314,12,3,0,0,0,2,0,0,0,0,1,1,0,16
TXN0002675,2024-02-01T09:59:00,31,M0169,Food,low,C00102,143,17,5893,0.0911,5569.05,netbanking,Axis,547811,9,3,0,0,0,1,0,0,0,0,0,0,0,72
TXN0002676,2024-02-01T21:41:00,31,M0047,Logistics,low,C01038,6,1,755,0.0897,6911.69,wallet,Yes,412906,21,3,0,0,0,0,0,0,0,0,0,0,0,25
TXN0002677,2024-02-01T11:27:00,31,M0180,Food,low,C00465,97,20,3939,0.0191,1014.5,card,Axis,409676,11,3,0,0,0,1,0,0,0,0,0,0,0,21
TXN0002678,2024-02-01T06:30:00,31,M0174,SaaS,low,C00317,15,1,1846,0.0784,554.28,upi,Yes,434656,6,3,0,0,0,0,0,0,0,0,0,0,0,66
TXN0002679,2024-02-01T15:15:00,31,M0148,SaaS,mid,C01282,19,1,1400,0.0645,699.7,card,PNB,541873,15,3,0,0,0,0,0,0,0,0,0,0,1,24
TXN0002680,2024-02-01T00:50:00,31,M0085,SaaS,mid,C01218,166,13,3533,0.0365,1851.09,card,SBI,496247,0,3,0,0,0,0,0,0,0,0,0,0,0,35
TXN0002681,2024-02-01T21:19:00,31,M0017,B2B,low,C00890,739,84,21155,0.0579,20709.49,card,SBI,530907,21,3,0,0,0,1,0,0,0,0,0,0,0,52
TXN0002682,2024-02-01T07:43:00,31,M0002,B2B,low,C00963,178,20,4779,0.0258,19966.57,card,ICICI,598628,7,3,0,0,0,0,0,0,0,0,0,0,0,19
TXN0002683,2024-02-01T09:00:00,31,M0160,Services,mid,C00888,11,2,1722,0.0928,2429.21,upi,ICICI,523226,9,3,0,0,0,0,0,0,0,0,0,0,0,56
TXN0002684,2024-02-01T20:29:00,31,M0022,Retail,low,C01091,62,16,2796,0.1742,7581.06,card,SBI,442822,20,3,0,0,0,0,0,0,0,0,0,0,0,49
TXN0002685,2024-02-01T15:49:00,31,M0047,Logistics,low,C00453,155,5,5534,0.0173,6713.91,netbanking,SBI,586148,15,3,0,0,0,0,0,0,0,1,0,0,0,32
TXN0002686,2024-02-01T18:10:00,31,M0051,Food,low,C01491,8,1,1214,0.0663,930.87,wallet,SBI,502180,18,3,0,0,0,0,0,0,0,0,0,0,1,44
TXN0002687,2024-02-01T23:37:00,31,M0092,Food,low,C00727,14,2,1657,0.1645,901.66,netbanking,Yes,545455,23,3,0,0,0,1,0,0,0,0,0,0,0,60
TXN0002688,2024-02-01T05:34:00,31,M0197,Food,low,C00214,16,1,1608,0.0371,1882.28,wallet,ICICI,599515,5,3,0,0,0,1,0,0,0,0,1,1,0,40
TXN0002689,2024-02-01T18:29:00,31,M0107,SaaS,mid,C00285,799,102,4942,0.075,2610.07,card,PNB,485420,18,3,0,0,0,2,0,0,0,1,0,0,0,44
TXN0002690,2024-02-01T20:34:00,31,M0024,B2B,mid,C00003,988,112,11228,0.0464,6149.7,upi,HDFC,542022,20,3,0,0,0,0,0,0,0,0,1,1,0,33
TXN0002691,2024-02-01T20:49:00,31,M0132,Food,mid,C01342,17,4,1571,0.174,1023.42,card,HDFC,495084,20,3,0,0,0,0,0,0,0,0,0,0,0,35
TXN0002692,2024-02-01T08:41:00,31,M0013,Logistics,high,C00957,270,10,4400,0.043,9306.31,card,Axis,433907,8,3,0,0,0,0,1,0,0,0,1,1,0,37
TXN0002693,2024-02-01T07:50:00,31,M0106,Services,high,C00299,8,4,1219,0.0488,1491.39,card,SBI,438203,7,3,0,0,0,0,1,1,0,0,1,1,0,44
TXN0002694,2024-02-01T13:56:00,31,M0082,B2B,high,C01213,63,16,3466,0.121,67326.6,netbanking,Axis,541580,13,3,0,0,0,0,0,0,0,0,1,1,0,56
TXN0002695,2024-02-01T08:30:00,31,M0103,Services,low,C00899,268,17,7778,0.0887,5384.17,upi,Kotak,579396,8,3,0,12,0,0,0,0,0,0,0,0,0,14
TXN0002696,2024-02-01T13:11:00,31,M0022,Retail,low,C00381,86,5,5190,0.1964,2388.68,wallet,SBI,563694,13,3,0,0,0,0,0,0,0,1,0,0,0,31
TXN0002697,2024-02-01T18:28:00,31,M0079,Retail,high,C00149,178,20,6175,0.035,864.63,upi,Axis,443566,18,3,0,0,0,1,0,0,1,0,0,0,1,30
TXN0002698,2024-02-01T13:22:00,31,M0074,Services,high,C01483,8,4,533,0.0062,2483.56,netbanking,Yes,436330,13,3,0,0,0,1,0,0,0,1,0,0,0,13
TXN0002699,2024-02-01T18:59:00,31,M0194,Retail,mid,C00394,69,11,6985,0.0758,1594.48,card,SBI,429790,18,3,0,0,0,0,0,0,0,0,0,0,0,70
TXN0002700,2024-02-01T08:55:00,31,M0128,B2B,high,C00428,11,3,1906,0.0571,27749.19,upi,Kotak,532083,8,3,0,0,0,1,0,0,0,0,1,1,0,27
TXN0002701,2024-02-01T16:59:00,31,M0061,Services,low,C00803,10,1,1321,0.1485,1054.6,upi,HDFC,576821,16,3,0,0,0,0,0,0,0,0,0,0,0,53
TXN0002702,2024-02-01T11:12:00,31,M0176,SaaS,low,C00707,138,10,6761,0.0794,5542.62,upi,HDFC,595447,11,3,0,0,0,1,0,0,0,0,0,0,0,18
TXN0002703,2024-02-01T15:30:00,31,M0043,Logistics,high,C00924,19,1,1515,0.0429,7387.81,card,Canara,409012,15,3,0,0,1,1,0,0,0,1,0,0,1,53
TXN0002704,2024-02-01T09:13:00,31,M0030,B2B,high,C01068,259,17,5111,0.1204,22694.68,wallet,SBI,578246,9,3,0,0,0,1,0,0,0,0,1,1,0,15
TXN0002705,2024-02-01T17:22:00,31,M0189,SaaS,mid,C01355,92,17,3704,0.1002,2755.67,card,HDFC,496098,17,3,0,0,0,0,0,0,0,0,0,0,0,67
TXN0002706,2024-02-01T19:09:00,31,M0008,Retail,low,C01133,187,8,7592,0.01,1888.81,wallet,Kotak,438683,19,3,0,0,0,1,0,0,0,1,0,0,0,58
TXN0002707,2024-02-01T20:42:00,31,M0103,Services,low,C00206,15,3,1692,0.1412,3483.94,card,Yes,505561,20,3,0,0,0,0,0,0,0,0,0,0,1,17
TXN0002708,2024-02-01T11:03:00,31,M0074,Services,high,C00044,254,12,6657,0.0891,19639.19,card,Axis,464326,11,3,0,0,0,2,0,0,0,1,0,0,0,35
TXN0002709,2024-02-01T08:42:00,31,M0065,B2B,high,C00281,123,14,1264,0.0655,45992.81,wallet,PNB,495179,8,3,0,0,0,0,0,0,0,0,1,1,0,65
TXN0002710,2024-02-01T09:07:00,31,M0005,Logistics,high,C00978,173,15,2099,0.0457,7862.54,upi,HDFC,595978,9,3,0,6,0,0,0,0,0,0,0,0,0,32
TXN0002711,2024-02-01T16:50:00,31,M0086,Retail,high,C01030,903,105,7868,0.0201,7049.11,card,Canara,559396,16,3,0,0,0,0,0,0,0,0,0,0,0,63
